tf,dc,adx,struct,shorts,stop,rr,ret,pf,n,win,dd
4h,60,20.0,False,True,2.0,3.0,-0.05427644038094204,0.6659561053254182,21,0.19047619047619047,-0.08000845218129238
4h,60,20.0,False,True,3.0,1.0,-0.07408861843423142,0.5376938539989726,27,0.37037037037037035,-0.09766005984627735
4h,60,20.0,False,True,3.0,1.5,-0.03400427040727805,0.7609404526093274,23,0.34782608695652173,-0.06862303174985662
4h,60,20.0,False,True,3.0,2.0,-0.062561791321332,0.5860920759194646,21,0.23809523809523808,-0.06980939374858208
4h,60,20.0,False,True,3.0,3.0,-0.013545709424164998,0.891248935580961,17,0.23529411764705882,-0.05077416776774768
4h,60,20.0,False,False,1.5,1.0,-0.03527311491580898,0.6537982086683108,17,0.4117647058823529,-0.06173345300576094
4h,60,20.0,False,False,1.5,1.5,-0.03067744440227982,0.6992492217166907,15,0.3333333333333333,-0.04795581590337983
4h,60,20.0,False,False,1.5,2.0,-0.0627086703178471,0.47655645253104556,15,0.2,-0.0627086703178471
4h,60,20.0,False,False,2.0,1.0,-0.03397340224101131,0.6250880425371663,15,0.4,-0.05129646920075048
4h,60,25.0,True,True,1.5,1.0,-0.009096951086448146,0.9195274833252229,22,0.5,-0.04173214551431226
4h,60,25.0,True,True,1.5,1.5,-0.013590208677236815,0.8799125807460854,18,0.3888888888888889,-0.04055284947366178
4h,60,25.0,True,True,1.5,2.0,-0.03716588067826654,0.7117546042876732,18,0.2777777777777778,-0.06193889642818018
4h,60,25.0,True,True,1.5,3.0,0.002309876976925862,1.0210585614658936,15,0.26666666666666666,-0.06930167289703881
4h,60,25.0,True,True,2.0,1.0,-0.006027691846726135,0.9392638734800554,20,0.5,-0.031146460247191032
4h,60,25.0,True,True,2.0,1.5,-0.024526170628758837,0.7705475530955412,17,0.35294117647058826,-0.0544907783470171
4h,60,25.0,True,True,2.0,2.0,-0.04322160092502958,0.6246683041563001,16,0.25,-0.06895112752325294
4h,60,25.0,True,True,3.0,1.0,-0.031973872789036295,0.6301715076230927,15,0.4,-0.04926921750681035
4h,60,25.0,False,True,1.5,1.0,-0.07082439635991433,0.6230656608756776,32,0.40625,-0.0916283157450144
4h,60,25.0,False,True,1.5,1.5,-0.04084813890742467,0.7689067366331255,28,0.35714285714285715,-0.08508132655777623
4h,60,25.0,False,True,1.5,2.0,-0.04959087140731533,0.7151382277968172,25,0.28,-0.11795703264174495
4h,60,25.0,False,True,1.5,3.0,-0.04196405695574523,0.7582788870609762,23,0.21739130434782608,-0.11811118215294358
4h,60,25.0,False,True,2.0,1.0,-0.02748308039220171,0.8139938824214048,28,0.4642857142857143,-0.06909127031842688
4h,60,25.0,False,True,2.0,1.5,-0.010973245466262771,0.919244202860145,23,0.391304347826087,-0.06065888089994875
4h,60,25.0,False,True,2.0,2.0,-0.035818686964649515,0.7523375276901858,21,0.2857142857142857,-0.07950546791998692
4h,60,25.0,False,True,2.0,3.0,-0.0642002299802974,0.5521227989381217,18,0.16666666666666666,-0.0892133984678074
4h,60,25.0,False,True,3.0,1.0,-0.04085451887383029,0.6710188835742703,22,0.4090909090909091,-0.06776574020525294
4h,60,25.0,False,True,3.0,1.5,-0.0066818624805573545,0.9372198814003514,18,0.3888888888888889,-0.044194966814953274
4h,60,25.0,False,True,3.0,2.0,-0.04875967528705094,0.6064794090232276,17,0.23529411764705882,-0.0580834751530509
